FL_DATE,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DESTINATION,DEST_CITY_NAME,DEP_DELAY,ARR_DELAY,CANCELLED,AIR_TIME,DISTANCE,OCCUPANCY_RATE
2019-03-02,WN,N292WN,2654,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",-1.0,-11.0,0.0,59.0,386.0,0.68
2019-03-02,WN,N8564Z,3943,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",29.0,58.0,0.0,57.0,386.0,0.57
2019-03-02,WN,N778SW,4021,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",-6.0,-18.0,0.0,51.0,386.0,0.84
2019-03-02,WN,N7841A,4207,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",-1.0,13.0,0.0,58.0,386.0,0.51
2019-03-02,WN,N930WN,4627,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",-3.0,-13.0,0.0,59.0,386.0,0.82
2019-03-02,WN,N7882B,2442,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",-7.0,-23.0,0.0,49.0,308.0,0.79
2019-03-02,WN,N7822A,3022,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",-2.0,-17.0,0.0,50.0,308.0,0.56
2019-03-02,WN,N8679A,4462,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",13.0,13.0,0.0,46.0,308.0,0.48
2019-03-02,WN,N941WN,4480,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",46.0,34.0,0.0,55.0,308.0,0.96
2019-03-02,WN,N8539V,4606,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",6.0,5.0,0.0,53.0,308.0,0.32
2019-03-02,WN,N552WN,4699,14831,SJC,"San Jose, CA",12892,LAX,"Los Angeles, CA",-1.0,32.0,0.0,50.0,308.0,0.49
2019-03-02,WN,N8306H,4767,14831,SJC,"San Jose, CA",13232,MDW,"Chicago, IL",1.0,-26.0,0.0,206.0,1838.0,0.4
2019-03-02,WN,N7818L,2625,14831,SJC,"San Jose, CA",13891,ONT,"Ontario, CA",0.0,-5.0,0.0,49.0,333.0,0.77
2019-03-02,WN,N906WN,2632,14831,SJC,"San Jose, CA",13891,ONT,"Ontario, CA",-6.0,-22.0,0.0,47.0,333.0,0.7
2019-03-02,WN,N458WN,2977,14831,SJC,"San Jose, CA",13891,ONT,"Ontario, CA",-2.0,-4.0,0.0,51.0,333.0,0.61
2019-03-02,WN,N7863A,4104,14831,SJC,"San Jose, CA",14057,PDX,"Portland, OR",-6.0,-19.0,0.0,81.0,569.0,0.99
2019-03-02,WN,N8308K,5369,14831,SJC,"San Jose, CA",14057,PDX,"Portland, OR",-3.0,-8.0,0.0,85.0,569.0,0.44
2019-03-02,WN,N8549Z,3094,14831,SJC,"San Jose, CA",14107,PHX,"Phoenix, AZ",-4.0,-17.0,0.0,78.0,621.0,0.97
2019-03-02,WN,N7866A,4459,14831,SJC,"San Jose, CA",14107,PHX,"Phoenix, AZ",3.0,-20.0,0.0,77.0,621.0,0.31
2019-03-02,WN,N8657B,4717,14831,SJC,"San Jose, CA",14107,PHX,"Phoenix, AZ",5.0,-20.0,0.0,80.0,621.0,0.36
2019-03-02,WN,N785SW,4908,14831,SJC,"San Jose, CA",14107,PHX,"Phoenix, AZ",-2.0,-33.0,0.0,75.0,621.0,0.89
2019-03-02,WN,N749SW,1655,14831,SJC,"San Jose, CA",14570,RNO,"Reno, NV",-2.0,-12.0,0.0,38.0,188.0,0.89
2019-03-02,WN,N7881A,2213,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",-10.0,-2.0,0.0,54.0,417.0,0.58
2019-03-02,WN,N8652B,2513,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",2.0,4.0,0.0,53.0,417.0,0.62
2019-03-02,WN,N7825A,2912,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",7.0,-5.0,0.0,57.0,417.0,0.87
2019-03-02,WN,N8537Z,3041,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",8.0,14.0,0.0,55.0,417.0,0.43
2019-03-02,WN,N8640D,4297,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",-5.0,-17.0,0.0,51.0,417.0,0.62
2019-03-02,WN,N473WN,4507,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",-4.0,-18.0,0.0,54.0,417.0,0.62
2019-03-02,WN,N958WN,4542,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",1.0,-8.0,0.0,54.0,417.0,0.84
2019-03-02,WN,N780SW,4688,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",3.0,-7.0,0.0,57.0,417.0,0.78
2019-03-02,WN,N8525S,4721,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",-5.0,4.0,0.0,71.0,417.0,0.89
2019-03-02,WN,N237WN,4865,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",-1.0,-1.0,0.0,67.0,417.0,0.36
2019-03-02,WN,N959WN,2744,14831,SJC,"San Jose, CA",14747,SEA,"Seattle, WA",16.0,1.0,0.0,98.0,696.0,0.98
2019-03-02,WN,N469WN,3602,14831,SJC,"San Jose, CA",14747,SEA,"Seattle, WA",68.0,50.0,0.0,97.0,696.0,0.42
2019-03-02,WN,N7882B,5241,14831,SJC,"San Jose, CA",14747,SEA,"Seattle, WA",15.0,-6.0,0.0,96.0,696.0,0.87
2019-03-02,WN,N416WN,2793,14831,SJC,"San Jose, CA",14869,SLC,"Salt Lake City, UT",-1.0,-8.0,0.0,82.0,584.0,0.92
2019-03-02,WN,N484WN,2761,14831,SJC,"San Jose, CA",14908,SNA,"Santa Ana, CA",-7.0,-17.0,0.0,52.0,342.0,0.43
2019-03-02,WN,N229WN,3583,14831,SJC,"San Jose, CA",14908,SNA,"Santa Ana, CA",-7.0,-17.0,0.0,58.0,342.0,0.93
2019-03-02,WN,N7859B,4195,14831,SJC,"San Jose, CA",14908,SNA,"Santa Ana, CA",1.0,-6.0,0.0,52.0,342.0,0.48
2019-03-02,WN,N941WN,4306,14831,SJC,"San Jose, CA",14908,SNA,"Santa Ana, CA",-5.0,-14.0,0.0,53.0,342.0,0.74
2019-03-02,WN,N709SW,4315,14831,SJC,"San Jose, CA",14908,SNA,"Santa Ana, CA",20.0,24.0,0.0,57.0,342.0,0.78
2019-03-02,WN,N205WN,4703,14831,SJC,"San Jose, CA",14908,SNA,"Santa Ana, CA",-6.0,-7.0,0.0,58.0,342.0,0.45
2019-03-02,WN,N8647A,3024,14831,SJC,"San Jose, CA",15016,STL,"St. Louis, MO",4.0,-11.0,0.0,187.0,1715.0,0.53
2019-03-02,WN,N7861J,1490,14843,SJU,"San Juan, PR",10821,BWI,"Baltimore, MD",6.0,-4.0,0.0,229.0,1565.0,0.88
2019-03-02,WN,N8644C,3664,14843,SJU,"San Juan, PR",10821,BWI,"Baltimore, MD",-2.0,-7.0,0.0,229.0,1565.0,0.83
2019-03-02,WN,N242WN,4749,14843,SJU,"San Juan, PR",10821,BWI,"Baltimore, MD",-3.0,-14.0,0.0,223.0,1565.0,0.57
2019-03-02,WN,N298WN,3122,14843,SJU,"San Juan, PR",11697,FLL,"Fort Lauderdale, FL",-1.0,-13.0,0.0,146.0,1046.0,0.94
2019-03-02,WN,N479WN,4336,14843,SJU,"San Juan, PR",11697,FLL,"Fort Lauderdale, FL",-5.0,-18.0,0.0,145.0,1046.0,0.55
2019-03-02,WN,N480WN,5359,14843,SJU,"San Juan, PR",11697,FLL,"Fort Lauderdale, FL",12.0,-2.0,0.0,144.0,1046.0,0.94
2019-03-02,WN,N8530W,4380,14843,SJU,"San Juan, PR",12191,HOU,"Houston, TX",23.0,12.0,0.0,271.0,1997.0,0.67
2019-03-02,WN,N7713A,2177,14843,SJU,"San Juan, PR",13204,MCO,"Orlando, FL",-2.0,-14.0,0.0,166.0,1189.0,0.96
2019-03-02,WN,N789SW,2739,14843,SJU,"San Juan, PR",13204,MCO,"Orlando, FL",-1.0,-10.0,0.0,166.0,1189.0,0.42
2019-03-02,WN,N747SA,2787,14843,SJU,"San Juan, PR",13204,MCO,"Orlando, FL",40.0,50.0,0.0,166.0,1189.0,0.68
2019-03-02,WN,N762SW,2954,14843,SJU,"San Juan, PR",13204,MCO,"Orlando, FL",-1.0,-16.0,0.0,163.0,1189.0,0.35
2019-03-02,WN,N8301J,3397,14843,SJU,"San Juan, PR",13232,MDW,"Chicago, IL",0.0,14.0,0.0,298.0,2057.0,0.56
2019-03-02,WN,N247WN,1751,14843,SJU,"San Juan, PR",15304,TPA,"Tampa, FL",-4.0,-7.0,0.0,169.0,1237.0,0.81
2019-03-02,WN,N8314L,3067,14843,SJU,"San Juan, PR",15304,TPA,"Tampa, FL",-3.0,-9.0,0.0,168.0,1237.0,0.65
2019-03-02,WN,N8683D,4781,14869,SLC,"Salt Lake City, UT",10821,BWI,"Baltimore, MD",0.0,-23.0,0.0,200.0,1865.0,0.5
2019-03-02,WN,N416WN,2793,14869,SLC,"Salt Lake City, UT",11259,DAL,"Dallas, TX",-4.0,-28.0,0.0,121.0,999.0,0.3
2019-03-02,WN,N8561Z,4768,14869,SLC,"Salt Lake City, UT",11259,DAL,"Dallas, TX",-2.0,-23.0,0.0,118.0,999.0,0.76
2019-03-02,WN,N418WN,1904,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",51.0,75.0,0.0,62.0,391.0,0.78
2019-03-02,WN,N7835A,2826,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",11.0,8.0,0.0,62.0,391.0,0.63
2019-03-02,WN,N923WN,3083,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",-1.0,12.0,0.0,62.0,391.0,0.78
2019-03-02,WN,N787SA,4257,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",-3.0,-13.0,0.0,56.0,391.0,0.72
2019-03-02,WN,N7850B,4778,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",2.0,-13.0,0.0,64.0,391.0,0.52
2019-03-02,WN,N7873A,2198,14869,SLC,"Salt Lake City, UT",12889,LAS,"Las Vegas, NV",-1.0,-5.0,0.0,60.0,368.0,0.88
2019-03-02,WN,N8674B,3027,14869,SLC,"Salt Lake City, UT",12889,LAS,"Las Vegas, NV",4.0,10.0,0.0,60.0,368.0,0.93
2019-03-02,WN,N7716A,4160,14869,SLC,"Salt Lake City, UT",12889,LAS,"Las Vegas, NV",-1.0,-2.0,0.0,57.0,368.0,0.42
2019-03-02,WN,N489WN,4525,14869,SLC,"Salt Lake City, UT",12889,LAS,"Las Vegas, NV",69.0,78.0,0.0,60.0,368.0,0.89
2019-03-02,WN,N926WN,4775,14869,SLC,"Salt Lake City, UT",12892,LAX,"Los Angeles, CA",16.0,25.0,0.0,94.0,590.0,0.44
2019-03-02,WN,N7838A,4792,14869,SLC,"Salt Lake City, UT",12892,LAX,"Los Angeles, CA",0.0,1.0,0.0,116.0,590.0,0.95
2019-03-02,WN,N456WN,2669,14869,SLC,"Salt Lake City, UT",13232,MDW,"Chicago, IL",31.0,23.0,0.0,141.0,1259.0,0.49
2019-03-02,WN,N7862A,2788,14869,SLC,"Salt Lake City, UT",13232,MDW,"Chicago, IL",0.0,-16.0,0.0,144.0,1259.0,0.76
2019-03-02,WN,N283WN,4772,14869,SLC,"Salt Lake City, UT",13232,MDW,"Chicago, IL",0.0,-28.0,0.0,142.0,1259.0,0.61
2019-03-02,WN,N7715E,4220,14869,SLC,"Salt Lake City, UT",13796,OAK,"Oakland, CA",29.0,16.0,0.0,92.0,588.0,0.43
2019-03-02,WN,N8580Z,6014,14869,SLC,"Salt Lake City, UT",13796,OAK,"Oakland, CA",-3.0,-8.0,0.0,93.0,588.0,0.54
2019-03-02,WN,N8719Q,2388,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",29.0,25.0,0.0,79.0,507.0,0.97
2019-03-02,WN,N778SW,4021,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",1.0,-7.0,0.0,74.0,507.0,1.0
2019-03-02,WN,N740SW,4769,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",3.0,-5.0,0.0,79.0,507.0,0.5
2019-03-02,WN,N8640D,5311,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",-3.0,-8.0,0.0,82.0,507.0,1.0
2019-03-02,WN,N8677A,5542,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",-5.0,5.0,0.0,76.0,507.0,0.84
2019-03-02,WN,N258WN,3033,14869,SLC,"Salt Lake City, UT",14679,SAN,"San Diego, CA",24.0,43.0,0.0,109.0,626.0,0.49
2019-03-02,WN,N7813P,5043,14869,SLC,"Salt Lake City, UT",14831,SJC,"San Jose, CA",0.0,-8.0,0.0,102.0,584.0,0.96
2019-03-02,WN,N7712G,3357,14869,SLC,"Salt Lake City, UT",14893,SMF,"Sacramento, CA",31.0,50.0,0.0,84.0,532.0,0.95
2019-03-02,WN,N457WN,4638,14893,SMF,"Sacramento, CA",10713,BOI,"Boise, ID",20.0,8.0,0.0,62.0,437.0,0.52
2019-03-02,WN,N7824A,2143,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",-5.0,-16.0,0.0,54.0,358.0,0.64
2019-03-02,WN,N763SW,4185,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",-4.0,-14.0,0.0,55.0,358.0,0.86
2019-03-02,WN,N966WN,4513,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",-2.0,-13.0,0.0,56.0,358.0,0.73
2019-03-02,WN,N8309C,4796,14893,SMF,"Sacramento, CA",10800,BUR,"Burbank, CA",4.0,-5.0,0.0,58.0,358.0,0.69
2019-03-02,WN,N7856A,4812,14893,SMF,"Sacramento, CA",11259,DAL,"Dallas, TX",7.0,-13.0,0.0,162.0,1442.0,0.51
2019-03-02,WN,N8638A,1809,14893,SMF,"Sacramento, CA",11292,DEN,"Denver, CO",23.0,20.0,0.0,114.0,909.0,0.34
2019-03-02,WN,N415WN,2829,14893,SMF,"Sacramento, CA",11292,DEN,"Denver, CO",46.0,33.0,0.0,113.0,909.0,0.41
2019-03-02,WN,N7751A,5571,14893,SMF,"Sacramento, CA",11292,DEN,"Denver, CO",6.0,-4.0,0.0,107.0,909.0,1.0
2019-03-02,WN,N8728Q,3630,14893,SMF,"Sacramento, CA",11884,GEG,"Spokane, WA",-3.0,-14.0,0.0,84.0,649.0,0.36
2019-03-02,WN,N7740A,2028,14893,SMF,"Sacramento, CA",12889,LAS,"Las Vegas, NV",-3.0,-13.0,0.0,59.0,397.0,0.64
2019-03-02,WN,N271LV,2506,14893,SMF,"Sacramento, CA",12889,LAS,"Las Vegas, NV",22.0,14.0,0.0,58.0,397.0,0.92
2019-03-02,WN,N8637A,3520,14893,SMF,"Sacramento, CA",12889,LAS,"Las Vegas, NV",-1.0,-9.0,0.0,60.0,397.0,0.66
2019-03-02,WN,N7716A,4172,14893,SMF,"Sacramento, CA",12889,LAS,"Las Vegas, NV",-2.0,-9.0,0.0,62.0,397.0,0.55
2019-03-02,WN,N745SW,4646,14893,SMF,"Sacramento, CA",12889,LAS,"Las Vegas, NV",56.0,51.0,0.0,63.0,397.0,0.37
2019-03-02,WN,N561WN,4831,14893,SMF,"Sacramento, CA",12889,LAS,"Las Vegas, NV",0.0,1.0,0.0,62.0,397.0,0.74
2019-03-02,WN,N483WN,2810,14893,SMF,"Sacramento, CA",12892,LAX,"Los Angeles, CA",-2.0,27.0,0.0,61.0,373.0,0.5
2019-03-02,WN,N725SW,4806,14893,SMF,"Sacramento, CA",12892,LAX,"Los Angeles, CA",-4.0,-20.0,0.0,61.0,373.0,0.49
2019-03-02,WN,N765SW,4845,14893,SMF,"Sacramento, CA",12892,LAX,"Los Angeles, CA",51.0,40.0,0.0,64.0,373.0,0.64
2019-03-02,WN,N8707P,5464,14893,SMF,"Sacramento, CA",12892,LAX,"Los Angeles, CA",14.0,3.0,0.0,57.0,373.0,0.64
2019-03-02,WN,N271LV,5494,14893,SMF,"Sacramento, CA",12892,LAX,"Los Angeles, CA",33.0,24.0,0.0,64.0,373.0,0.66
2019-03-02,WN,N8629A,2406,14893,SMF,"Sacramento, CA",12954,LGB,"Long Beach, CA",12.0,3.0,0.0,61.0,387.0,0.54
2019-03-02,WN,N555LV,4579,14893,SMF,"Sacramento, CA",12954,LGB,"Long Beach, CA",2.0,-5.0,0.0,63.0,387.0,0.53
2019-03-02,WN,N7883A,4828,14893,SMF,"Sacramento, CA",12954,LGB,"Long Beach, CA",-2.0,-5.0,0.0,64.0,387.0,0.49
2019-03-02,WN,N458WN,6526,14893,SMF,"Sacramento, CA",12954,LGB,"Long Beach, CA",86.0,74.0,0.0,61.0,387.0,0.69
2019-03-02,WN,N8673F,5537,14893,SMF,"Sacramento, CA",13232,MDW,"Chicago, IL",5.0,-21.0,0.0,191.0,1790.0,0.74
2019-03-02,WN,N925WN,3017,14893,SMF,"Sacramento, CA",13891,ONT,"Ontario, CA",-3.0,-5.0,0.0,59.0,390.0,0.33
2019-03-02,WN,N8552Z,3555,14893,SMF,"Sacramento, CA",13891,ONT,"Ontario, CA",80.0,72.0,0.0,58.0,390.0,0.3
2019-03-02,WN,N966WN,4517,14893,SMF,"Sacramento, CA",13891,ONT,"Ontario, CA",-6.0,-11.0,0.0,57.0,390.0,0.31
2019-03-02,WN,N234WN,3529,14893,SMF,"Sacramento, CA",14057,PDX,"Portland, OR",0.0,-6.0,0.0,72.0,479.0,0.74
2019-03-02,WN,N780SW,4881,14893,SMF,"Sacramento, CA",14057,PDX,"Portland, OR",-6.0,-13.0,0.0,71.0,479.0,0.5
2019-03-02,WN,N434WN,4319,14893,SMF,"Sacramento, CA",14107,PHX,"Phoenix, AZ",16.0,3.0,0.0,85.0,647.0,0.92
2019-03-02,WN,N8572X,4822,14893,SMF,"Sacramento, CA",14107,PHX,"Phoenix, AZ",4.0,-5.0,0.0,85.0,647.0,0.73
2019-03-02,WN,N765SW,4843,14893,SMF,"Sacramento, CA",14107,PHX,"Phoenix, AZ",74.0,56.0,0.0,85.0,647.0,0.61
2019-03-02,WN,N7745A,4942,14893,SMF,"Sacramento, CA",14107,PHX,"Phoenix, AZ",6.0,-11.0,0.0,80.0,647.0,0.31
2019-03-02,WN,N916WN,2751,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",-3.0,-13.0,0.0,63.0,480.0,0.7
2019-03-02,WN,N8671D,2791,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",18.0,8.0,0.0,66.0,480.0,0.57
2019-03-02,WN,N217JC,2827,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",79.0,74.0,0.0,67.0,480.0,0.82
2019-03-02,WN,N754SW,3832,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",-10.0,-24.0,0.0,65.0,480.0,0.38
2019-03-02,WN,N746SW,4484,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",5.0,13.0,0.0,83.0,480.0,0.44
2019-03-02,WN,N909WN,4487,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",28.0,16.0,0.0,64.0,480.0,0.58
2019-03-02,WN,N489WN,4528,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",56.0,43.0,0.0,63.0,480.0,0.48
2019-03-02,WN,N906WN,4609,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",-1.0,-5.0,0.0,72.0,480.0,0.8
2019-03-02,WN,N228WN,4724,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",39.0,31.0,0.0,68.0,480.0,0.98
2019-03-02,WN,N8651A,4837,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",10.0,3.0,0.0,72.0,480.0,0.81
2019-03-02,WN,N706SW,4841,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",32.0,18.0,0.0,65.0,480.0,0.49
2019-03-02,WN,N204WN,4790,14893,SMF,"Sacramento, CA",14747,SEA,"Seattle, WA",5.0,-16.0,0.0,83.0,605.0,0.78
2019-03-02,WN,N7835A,2826,14893,SMF,"Sacramento, CA",14869,SLC,"Salt Lake City, UT",-4.0,-3.0,0.0,75.0,532.0,0.86
2019-03-02,WN,N429WN,2597,14893,SMF,"Sacramento, CA",14908,SNA,"Santa Ana, CA",-5.0,-11.0,0.0,67.0,404.0,0.58
2019-03-02,WN,N715SW,4693,14893,SMF,"Sacramento, CA",14908,SNA,"Santa Ana, CA",234.0,227.0,0.0,66.0,404.0,0.83
2019-03-02,WN,N7831B,4859,14893,SMF,"Sacramento, CA",14908,SNA,"Santa Ana, CA",32.0,27.0,0.0,64.0,404.0,0.41
2019-03-02,WN,N482WN,4960,14893,SMF,"Sacramento, CA",14908,SNA,"Santa Ana, CA",-5.0,-6.0,0.0,70.0,404.0,0.63
2019-03-02,WN,N7749B,4112,14893,SMF,"Sacramento, CA",15016,STL,"St. Louis, MO",16.0,2.0,0.0,180.0,1679.0,0.71
2019-03-02,WN,N484WN,2761,14908,SNA,"Santa Ana, CA",11292,DEN,"Denver, CO",-2.0,-8.0,0.0,107.0,846.0,0.86
2019-03-02,WN,N7869A,3065,14908,SNA,"Santa Ana, CA",11292,DEN,"Denver, CO",9.0,-12.0,0.0,98.0,846.0,0.69
2019-03-02,WN,N908WN,4900,14908,SNA,"Santa Ana, CA",11292,DEN,"Denver, CO",-1.0,-8.0,0.0,103.0,846.0,0.94
2019-03-02,WN,N774SW,5319,14908,SNA,"Santa Ana, CA",12191,HOU,"Houston, TX",19.0,-4.0,0.0,148.0,1357.0,0.7
2019-03-02,WN,N757LV,3218,14908,SNA,"Santa Ana, CA",12889,LAS,"Las Vegas, NV",1.0,-14.0,0.0,43.0,226.0,0.76
2019-03-02,WN,N7859B,4195,14908,SNA,"Santa Ana, CA",12889,LAS,"Las Vegas, NV",3.0,-9.0,0.0,45.0,226.0,0.56
2019-03-02,WN,N482WN,4849,14908,SNA,"Santa Ana, CA",12889,LAS,"Las Vegas, NV",-2.0,-4.0,0.0,45.0,226.0,0.45
2019-03-02,WN,N7868K,4894,14908,SNA,"Santa Ana, CA",12889,LAS,"Las Vegas, NV",-1.0,-12.0,0.0,43.0,226.0,0.65
2019-03-02,WN,N936WN,3470,14908,SNA,"Santa Ana, CA",13796,OAK,"Oakland, CA",0.0,-6.0,0.0,70.0,371.0,0.66
2019-03-02,WN,N482WN,4631,14908,SNA,"Santa Ana, CA",13796,OAK,"Oakland, CA",-5.0,-11.0,0.0,67.0,371.0,0.58
2019-03-02,WN,N205WN,4886,14908,SNA,"Santa Ana, CA",13796,OAK,"Oakland, CA",0.0,-4.0,0.0,67.0,371.0,0.38
2019-03-02,WN,N455WN,4910,14908,SNA,"Santa Ana, CA",13796,OAK,"Oakland, CA",-4.0,-15.0,0.0,62.0,371.0,0.79
2019-03-02,WN,N715SW,4693,14908,SNA,"Santa Ana, CA",14107,PHX,"Phoenix, AZ",221.0,205.0,0.0,50.0,338.0,0.39
2019-03-02,WN,N491WN,4868,14908,SNA,"Santa Ana, CA",14107,PHX,"Phoenix, AZ",3.0,-12.0,0.0,45.0,338.0,0.53
2019-03-02,WN,N461WN,4870,14908,SNA,"Santa Ana, CA",14107,PHX,"Phoenix, AZ",-3.0,-25.0,0.0,46.0,338.0,0.74
2019-03-02,WN,N969WN,2333,14908,SNA,"Santa Ana, CA",14831,SJC,"San Jose, CA",6.0,1.0,0.0,65.0,342.0,0.56
2019-03-02,WN,N248WN,3129,14908,SNA,"Santa Ana, CA",14831,SJC,"San Jose, CA",41.0,34.0,0.0,64.0,342.0,0.59
2019-03-02,WN,N941WN,4532,14908,SNA,"Santa Ana, CA",14831,SJC,"San Jose, CA",-5.0,-15.0,0.0,60.0,342.0,0.8
2019-03-02,WN,N930WN,4562,14908,SNA,"Santa Ana, CA",14831,SJC,"San Jose, CA",-2.0,-7.0,0.0,65.0,342.0,0.82
2019-03-02,WN,N484WN,4705,14908,SNA,"Santa Ana, CA",14831,SJC,"San Jose, CA",-6.0,-10.0,0.0,64.0,342.0,0.69
2019-03-02,WN,N237WN,4863,14908,SNA,"Santa Ana, CA",14831,SJC,"San Jose, CA",0.0,-9.0,0.0,61.0,342.0,0.54
2019-03-02,WN,N7824A,3332,14908,SNA,"Santa Ana, CA",14893,SMF,"Sacramento, CA",-3.0,-11.0,0.0,69.0,404.0,0.34
2019-03-02,WN,N434WN,4319,14908,SNA,"Santa Ana, CA",14893,SMF,"Sacramento, CA",19.0,6.0,0.0,66.0,404.0,0.73
2019-03-02,WN,N429WN,4466,14908,SNA,"Santa Ana, CA",14893,SMF,"Sacramento, CA",-3.0,-13.0,0.0,68.0,404.0,0.67
2019-03-02,WN,N780SW,4881,14908,SNA,"Santa Ana, CA",14893,SMF,"Sacramento, CA",-2.0,-14.0,0.0,66.0,404.0,0.66
2019-03-02,WN,N744SW,2869,15016,STL,"St. Louis, MO",10397,ATL,"Atlanta, GA",4.0,-14.0,0.0,64.0,484.0,0.76
2019-03-02,WN,N220WN,5402,15016,STL,"St. Louis, MO",10397,ATL,"Atlanta, GA",5.0,-4.0,0.0,66.0,484.0,0.9
2019-03-02,WN,N287WN,2100,15016,STL,"St. Louis, MO",10423,AUS,"Austin, TX",37.0,26.0,0.0,107.0,721.0,0.75
2019-03-02,WN,N779SW,2915,15016,STL,"St. Louis, MO",10529,BDL,"Hartford, CT",33.0,23.0,0.0,115.0,957.0,0.96
2019-03-02,WN,N206WN,4107,15016,STL,"St. Louis, MO",10693,BNA,"Nashville, TN",-1.0,-5.0,0.0,46.0,272.0,0.71
2019-03-02,WN,N8612K,2990,15016,STL,"St. Louis, MO",10721,BOS,"Boston, MA",3.0,-14.0,0.0,120.0,1047.0,0.88
2019-03-02,WN,N8675A,3012,15016,STL,"St. Louis, MO",10721,BOS,"Boston, MA",1.0,7.0,0.0,130.0,1047.0,0.6
2019-03-02,WN,N417WN,4664,15016,STL,"St. Louis, MO",10821,BWI,"Baltimore, MD",17.0,8.0,0.0,90.0,738.0,0.89
2019-03-02,WN,N270WN,5443,15016,STL,"St. Louis, MO",10821,BWI,"Baltimore, MD",-1.0,-12.0,0.0,93.0,738.0,0.44
2019-03-02,WN,N7834A,2594,15016,STL,"St. Louis, MO",11042,CLE,"Cleveland, OH",-4.0,-10.0,0.0,72.0,487.0,0.61
2019-03-02,WN,N419WN,4257,15016,STL,"St. Louis, MO",11066,CMH,"Columbus, OH",16.0,4.0,0.0,55.0,409.0,0.79
2019-03-02,WN,N8645A,2884,15016,STL,"St. Louis, MO",11259,DAL,"Dallas, TX",7.0,-3.0,0.0,87.0,546.0,0.54
2019-03-02,WN,N270WN,4922,15016,STL,"St. Louis, MO",11259,DAL,"Dallas, TX",,,1.0,,546.0,0.7
2019-03-02,WN,N8532S,5169,15016,STL,"St. Louis, MO",11259,DAL,"Dallas, TX",-2.0,-13.0,0.0,86.0,546.0,0.85
2019-03-02,WN,N260WN,3076,15016,STL,"St. Louis, MO",11278,DCA,"Washington, DC",3.0,-11.0,0.0,85.0,719.0,0.65
2019-03-02,WN,N736SA,3137,15016,STL,"St. Louis, MO",11278,DCA,"Washington, DC",1.0,-7.0,0.0,91.0,719.0,0.89
2019-03-02,WN,N726SW,3961,15016,STL,"St. Louis, MO",11278,DCA,"Washington, DC",-7.0,-15.0,0.0,90.0,719.0,0.55
